region	Brazil_Southeast	-20.810869	-49.379131
region	Brazil_Northeast	-8.813717	-36.954105
region	SouthAmerica	-3.2666667	-79.9666667
region	Caribbean	19.1399952	-72.3570972
region	Brazil_North	-2.079	-58.45
region	CentralAmerica	12.1649	-86.3557
